,Year,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,UBR,wGDP,wSB,wRC,wRAA,wOBA,wRC+
514,2007,Blue Jays,2308.0,5536.0,6197.0,1434.0,901.0,344.0,24.0,165.0,753.0,719.0,533.0,32.0,1044.0,47.0,48.0,33.0,127.0,57.0,22.0,0.259,8.6,16.8,0.51,0.327,0.419,0.746,0.16,3.9,0.29,-8.9,0.4,-2.8,738.0,-28.8,0.326,95.0
515,2007,Nationals,2528.0,5520.0,6201.0,1415.0,952.0,309.0,31.0,123.0,673.0,646.0,524.0,38.0,1128.0,53.0,41.0,63.0,143.0,69.0,23.0,0.256,8.5,18.2,0.46,0.325,0.39,0.715,0.134,4.2,0.3,-4.0,-5.8,-1.0,677.0,-89.7,0.315,88.0
516,2007,Padres,2334.0,5612.0,6326.0,1408.0,884.0,322.0,31.0,171.0,741.0,704.0,557.0,45.0,1229.0,49.0,44.0,64.0,113.0,55.0,24.0,0.251,8.8,19.4,0.45,0.322,0.411,0.732,0.16,4.0,0.291,2.9,4.5,-4.1,717.0,-65.1,0.32,96.0
517,2007,White Sox,2257.0,5441.0,6103.0,1341.0,882.0,249.0,20.0,190.0,693.0,667.0,532.0,33.0,1149.0,52.0,35.0,41.0,138.0,78.0,45.0,0.246,8.7,18.8,0.46,0.318,0.404,0.722,0.158,3.8,0.278,-2.8,-4.4,-8.5,679.0,-76.0,0.316,86.0
518,2008,Rangers,2281.0,5728.0,6478.0,1619.0,1014.0,376.0,35.0,194.0,901.0,867.0,595.0,43.0,1207.0,63.0,54.0,37.0,117.0,81.0,25.0,0.283,9.2,18.6,0.49,0.354,0.462,0.816,0.179,4.9,0.325,1.7,8.1,1.3,920.0,139.9,0.355,112.0
519,2008,Red Sox,2293.0,5596.0,6402.0,1565.0,1006.0,353.0,33.0,173.0,845.0,807.0,646.0,49.0,1068.0,70.0,62.0,28.0,148.0,120.0,35.0,0.28,10.1,16.7,0.6,0.358,0.447,0.805,0.168,4.8,0.315,-8.0,-1.4,4.7,893.0,122.6,0.351,110.0
520,2008,Cubs,2345.0,5588.0,6384.0,1552.0,1018.0,329.0,21.0,184.0,855.0,811.0,636.0,48.0,1186.0,50.0,45.0,65.0,134.0,87.0,34.0,0.278,10.0,18.6,0.54,0.354,0.443,0.797,0.165,4.2,0.321,1.6,5.9,-1.4,869.0,100.1,0.349,104.0
521,2008,Tigers,2267.0,5641.0,6331.0,1529.0,995.0,293.0,41.0,200.0,821.0,780.0,572.0,23.0,1076.0,44.0,44.0,30.0,144.0,63.0,31.0,0.271,9.0,17.0,0.53,0.34,0.444,0.784,0.173,4.4,0.301,-1.3,-0.7,-4.7,837.0,74.9,0.343,106.0
522,2008,Royals,2250.0,5608.0,6118.0,1507.0,1056.0,303.0,28.0,120.0,691.0,650.0,392.0,31.0,1005.0,50.0,36.0,32.0,144.0,79.0,38.0,0.269,6.4,16.4,0.39,0.32,0.397,0.717,0.128,4.3,0.307,-1.9,-3.4,-4.2,669.0,-67.9,0.315,87.0
523,2008,Orioles,2340.0,5559.0,6211.0,1486.0,962.0,322.0,30.0,172.0,782.0,750.0,533.0,37.0,990.0,42.0,48.0,27.0,111.0,81.0,37.0,0.267,8.6,15.9,0.54,0.333,0.429,0.762,0.162,4.4,0.296,-5.9,4.2,-3.4,771.0,23.2,0.333,99.0
524,2008,Mariners,2296.0,5643.0,6176.0,1498.0,1069.0,285.0,20.0,124.0,671.0,631.0,417.0,44.0,890.0,38.0,42.0,36.0,137.0,90.0,32.0,0.265,6.8,14.4,0.47,0.318,0.389,0.707,0.124,4.2,0.294,-6.8,-2.6,0.5,654.0,-90.0,0.31,90.0
525,2008,Blue Jays,2244.0,5503.0,6191.0,1453.0,992.0,303.0,32.0,126.0,714.0,681.0,521.0,34.0,938.0,59.0,56.0,48.0,150.0,80.0,27.0,0.264,8.4,15.2,0.56,0.331,0.399,0.731,0.135,4.4,0.295,-7.3,-4.1,0.5,711.0,-34.4,0.322,94.0
526,2008,Astros,2312.0,5451.0,6051.0,1432.0,959.0,284.0,22.0,167.0,712.0,684.0,449.0,42.0,1051.0,52.0,41.0,57.0,116.0,114.0,52.0,0.263,7.4,17.4,0.43,0.323,0.415,0.737,0.152,4.4,0.296,4.2,-0.8,-3.0,695.0,-33.2,0.322,94.0
527,2008,Indians,2199.0,5543.0,6299.0,1455.0,923.0,339.0,22.0,171.0,805.0,772.0,560.0,44.0,1213.0,103.0,49.0,43.0,123.0,77.0,29.0,0.262,8.9,19.3,0.46,0.339,0.424,0.763,0.162,4.3,0.305,-2.6,4.3,-1.0,790.0,31.2,0.334,103.0
528,2008,Rays,2299.0,5541.0,6312.0,1443.0,942.0,284.0,37.0,180.0,774.0,735.0,626.0,33.0,1224.0,68.0,52.0,23.0,111.0,142.0,50.0,0.26,9.9,19.4,0.51,0.34,0.422,0.762,0.162,5.1,0.302,-2.5,5.1,3.0,795.0,35.1,0.335,105.0
529,2008,Phillies,2396.0,5509.0,6273.0,1407.0,866.0,291.0,36.0,214.0,799.0,762.0,586.0,68.0,1117.0,67.0,40.0,71.0,108.0,136.0,25.0,0.255,9.3,17.8,0.52,0.332,0.438,0.77,0.182,5.4,0.283,7.3,3.5,12.8,778.0,22.9,0.334,98.0
530,2008,Brewers,2227.0,5535.0,6252.0,1398.0,841.0,324.0,35.0,198.0,750.0,722.0,550.0,44.0,1203.0,69.0,43.0,54.0,97.0,108.0,38.0,0.253,8.8,19.2,0.46,0.325,0.431,0.757,0.179,4.9,0.287,2.8,4.3,1.8,755.0,2.0,0.329,97.0
531,2008,Diamondbacks,2280.0,5409.0,6156.0,1355.0,831.0,318.0,47.0,159.0,720.0,683.0,587.0,49.0,1287.0,49.0,43.0,68.0,105.0,58.0,23.0,0.251,9.5,20.9,0.46,0.327,0.415,0.742,0.164,4.6,0.299,8.5,5.5,-1.9,716.0,-25.5,0.324,88.0
532,2008,Reds,2392.0,5465.0,6188.0,1351.0,871.0,269.0,24.0,187.0,704.0,677.0,560.0,50.0,1125.0,50.0,41.0,72.0,101.0,85.0,47.0,0.247,9.0,18.2,0.5,0.321,0.408,0.729,0.161,3.9,0.278,2.6,5.2,-6.7,692.0,-53.4,0.319,87.0
533,2008,Cardinals,2396.0,5636.0,6370.0,1585.0,1102.0,283.0,26.0,174.0,779.0,744.0,577.0,63.0,985.0,42.0,44.0,71.0,150.0,73.0,32.0,0.281,9.1,15.5,0.59,0.35,0.433,0.783,0.152,4.1,0.312,0.0,-6.7,-3.3,836.0,68.9,0.342,107.0
534,2008,Twins,2287.0,5641.0,6331.0,1572.0,1114.0,298.0,49.0,111.0,829.0,791.0,529.0,48.0,979.0,36.0,72.0,52.0,144.0,102.0,42.0,0.279,8.4,15.5,0.54,0.34,0.408,0.748,0.129,5.3,0.316,14.1,-0.1,-1.7,761.0,-1.5,0.328,99.0
535,2008,Yankees,2330.0,5572.0,6257.0,1512.0,1023.0,289.0,20.0,180.0,789.0,758.0,535.0,36.0,1015.0,80.0,39.0,31.0,150.0,118.0,39.0,0.271,8.6,16.2,0.53,0.342,0.427,0.769,0.156,4.5,0.302,-1.9,-7.6,2.8,800.0,46.7,0.338,104.0
536,2008,Braves,2407.0,5604.0,6368.0,1514.0,1035.0,316.0,33.0,130.0,753.0,721.0,618.0,56.0,1023.0,42.0,34.0,69.0,143.0,58.0,27.0,0.27,9.7,16.1,0.6,0.345,0.408,0.753,0.138,3.9,0.309,-1.9,0.3,-4.2,781.0,14.3,0.332,99.0
537,2008,Angels,2229.0,5540.0,6155.0,1486.0,1028.0,274.0,25.0,159.0,765.0,721.0,481.0,52.0,987.0,52.0,50.0,32.0,140.0,129.0,48.0,0.268,7.8,16.0,0.49,0.33,0.413,0.743,0.145,4.7,0.299,1.2,-3.7,1.5,722.0,-19.2,0.324,96.0
538,2008,Mets,2405.0,5606.0,6388.0,1491.0,1007.0,274.0,38.0,172.0,799.0,751.0,619.0,71.0,1024.0,39.0,49.0,73.0,129.0,138.0,36.0,0.266,9.7,16.0,0.6,0.34,0.42,0.761,0.154,5.2,0.296,6.6,-2.0,8.1,783.0,14.2,0.332,100.0
539,2008,Dodgers,2376.0,5506.0,6194.0,1455.0,1018.0,271.0,29.0,137.0,700.0,659.0,543.0,62.0,1032.0,43.0,38.0,64.0,153.0,126.0,43.0,0.264,8.8,16.7,0.53,0.333,0.399,0.732,0.134,4.7,0.301,9.1,-6.9,2.9,705.0,-40.7,0.321,93.0
540,2008,Rockies,2310.0,5557.0,6312.0,1462.0,964.0,310.0,28.0,160.0,747.0,714.0,570.0,36.0,1209.0,57.0,38.0,90.0,119.0,141.0,37.0,0.263,9.0,19.2,0.47,0.336,0.415,0.751,0.152,5.0,0.308,4.7,2.1,8.4,761.0,1.4,0.33,88.0
541,2008,White Sox,2298.0,5553.0,6231.0,1458.0,914.0,296.0,13.0,235.0,811.0,785.0,540.0,33.0,1016.0,63.0,47.0,28.0,158.0,67.0,34.0,0.263,8.7,16.3,0.53,0.332,0.448,0.78,0.185,3.7,0.281,-13.9,-8.6,-4.9,806.0,55.7,0.339,101.0
542,2008,Giants,2382.0,5543.0,6145.0,1452.0,1010.0,311.0,37.0,94.0,640.0,606.0,452.0,45.0,1044.0,48.0,44.0,57.0,139.0,108.0,46.0,0.262,7.4,17.0,0.43,0.321,0.382,0.703,0.12,4.7,0.305,-6.1,-7.6,-1.7,639.0,-101.0,0.309,83.0
543,2008,Pirates,2340.0,5628.0,6278.0,1454.0,966.0,314.0,21.0,153.0,735.0,705.0,474.0,40.0,1039.0,59.0,51.0,66.0,111.0,57.0,19.0,0.258,7.6,16.5,0.46,0.32,0.403,0.723,0.145,4.0,0.29,-4.7,5.3,-0.5,692.0,-64.3,0.317,89.0
544,2008,Marlins,2361.0,5499.0,6206.0,1397.0,859.0,302.0,28.0,208.0,770.0,741.0,543.0,50.0,1371.0,69.0,46.0,49.0,98.0,76.0,28.0,0.254,8.7,22.1,0.4,0.326,0.433,0.759,0.179,4.4,0.3,-0.2,6.3,-0.4,752.0,4.3,0.33,96.0
545,2008,Nationals,2397.0,5491.0,6192.0,1376.0,964.0,269.0,26.0,117.0,641.0,608.0,534.0,21.0,1095.0,67.0,36.0,64.0,153.0,81.0,43.0,0.251,8.6,17.7,0.49,0.323,0.373,0.696,0.122,4.1,0.292,-2.6,-8.1,-6.1,649.0,-97.0,0.31,84.0
546,2008,Padres,2343.0,5568.0,6244.0,1390.0,945.0,264.0,27.0,154.0,637.0,615.0,518.0,35.0,1259.0,53.0,46.0,59.0,129.0,36.0,17.0,0.25,8.3,20.2,0.41,0.317,0.39,0.707,0.14,3.4,0.294,-1.3,1.0,-3.9,662.0,-90.2,0.311,92.0
547,2008,Athletics,2282.0,5451.0,6138.0,1318.0,900.0,270.0,23.0,125.0,646.0,610.0,574.0,23.0,1226.0,48.0,35.0,30.0,126.0,88.0,21.0,0.242,9.4,20.0,0.47,0.318,0.369,0.686,0.127,4.2,0.289,5.3,2.4,4.7,626.0,-113.1,0.306,86.0
548,2009,Angels,2246.0,5622.0,6305.0,1604.0,1105.0,293.0,33.0,173.0,883.0,841.0,547.0,32.0,1054.0,41.0,52.0,43.0,128.0,148.0,63.0,0.285,8.7,16.7,0.52,0.35,0.441,0.792,0.156,5.0,0.322,11.0,-1.2,-1.2,843.0,87.8,0.346,108.0
549,2009,Twins,2315.0,5608.0,6346.0,1539.0,1056.0,271.0,40.0,172.0,817.0,770.0,585.0,46.0,1021.0,45.0,57.0,51.0,147.0,85.0,32.0,0.274,9.2,16.1,0.57,0.345,0.429,0.774,0.155,4.7,0.306,19.4,-3.4,-0.7,808.0,47.4,0.338,104.0
550,2009,Mets,2377.0,5453.0,6159.0,1472.0,1033.0,295.0,49.0,95.0,671.0,631.0,526.0,49.0,928.0,36.0,55.0,88.0,144.0,122.0,44.0,0.27,8.5,15.1,0.57,0.335,0.394,0.729,0.124,5.1,0.307,-1.2,-6.1,1.9,691.0,-47.0,0.32,94.0
551,2009,Orioles,2281.0,5618.0,6233.0,1508.0,1022.0,307.0,19.0,160.0,741.0,708.0,517.0,25.0,1013.0,39.0,46.0,13.0,131.0,76.0,37.0,0.268,8.3,16.3,0.51,0.332,0.415,0.747,0.147,3.9,0.3,-14.3,-1.5,-4.3,742.0,-4.7,0.328,93.0
552,2009,Blue Jays,2202.0,5696.0,6362.0,1516.0,955.0,339.0,13.0,209.0,798.0,766.0,548.0,23.0,1028.0,45.0,49.0,24.0,130.0,73.0,23.0,0.266,8.6,16.2,0.53,0.333,0.44,0.773,0.174,3.8,0.29,8.8,2.4,1.0,806.0,43.7,0.337,101.0
553,2009,Braves,2335.0,5539.0,6335.0,1459.0,990.0,300.0,20.0,149.0,735.0,700.0,602.0,54.0,1064.0,52.0,47.0,95.0,142.0,58.0,26.0,0.263,9.5,16.8,0.57,0.339,0.405,0.744,0.142,3.7,0.3,-11.3,-5.5,-3.4,744.0,-14.9,0.327,97.0
554,2009,Brewers,2321.0,5510.0,6296.0,1447.0,947.0,281.0,37.0,182.0,785.0,757.0,610.0,44.0,1231.0,71.0,47.0,58.0,129.0,68.0,37.0,0.263,9.7,19.6,0.5,0.341,0.426,0.767,0.164,4.3,0.305,-3.7,0.1,-6.0,786.0,31.8,0.336,103.0
555,2009,Athletics,2306.0,5584.0,6247.0,1464.0,1001.0,307.0,21.0,135.0,759.0,723.0,527.0,16.0,1046.0,50.0,54.0,31.0,130.0,133.0,48.0,0.262,8.4,16.7,0.5,0.328,0.397,0.726,0.135,4.7,0.298,8.2,2.2,2.4,705.0,-43.8,0.32,94.0
556,2009,Tigers,2350.0,5540.0,6234.0,1443.0,980.0,245.0,35.0,183.0,743.0,718.0,540.0,30.0,1114.0,61.0,39.0,53.0,131.0,72.0,33.0,0.26,8.7,17.9,0.48,0.331,0.416,0.747,0.156,4.4,0.294,1.6,2.3,-3.5,742.0,-5.2,0.328,94.0
557,2009,Rangers,2158.0,5526.0,6127.0,1436.0,889.0,296.0,27.0,224.0,784.0,748.0,472.0,23.0,1253.0,37.0,51.0,40.0,97.0,149.0,36.0,0.26,7.7,20.5,0.38,0.32,0.445,0.764,0.185,5.3,0.296,-6.4,4.4,11.1,745.0,11.3,0.331,92.0
558,2009,White Sox,2241.0,5463.0,6132.0,1410.0,960.0,246.0,20.0,184.0,724.0,695.0,534.0,25.0,1022.0,62.0,39.0,34.0,139.0,113.0,49.0,0.258,8.7,16.7,0.52,0.329,0.411,0.74,0.153,4.3,0.285,-7.6,-3.5,-1.9,719.0,-15.9,0.326,91.0
559,2009,Phillies,2285.0,5578.0,6338.0,1439.0,868.0,312.0,35.0,224.0,820.0,788.0,589.0,47.0,1155.0,71.0,45.0,55.0,90.0,119.0,28.0,0.258,9.3,18.2,0.51,0.334,0.447,0.781,0.189,5.2,0.286,4.4,7.4,8.2,807.0,47.9,0.339,103.0
560,2009,Giants,2304.0,5493.0,6057.0,1411.0,971.0,275.0,43.0,122.0,657.0,612.0,392.0,41.0,1158.0,50.0,55.0,67.0,115.0,78.0,28.0,0.257,6.5,19.1,0.34,0.309,0.389,0.699,0.132,4.7,0.302,9.7,0.0,0.3,602.0,-123.2,0.305,83.0
561,2009,Diamondbacks,2301.0,5565.0,6269.0,1408.0,883.0,307.0,45.0,173.0,720.0,686.0,571.0,47.0,1298.0,37.0,41.0,54.0,94.0,102.0,40.0,0.253,9.1,20.7,0.44,0.324,0.418,0.742,0.165,5.0,0.299,3.2,10.0,-0.1,722.0,-29.0,0.324,89.0
562,2009,Reds,2314.0,5462.0,6187.0,1349.0,886.0,280.0,25.0,158.0,673.0,637.0,531.0,37.0,1129.0,53.0,41.0,100.0,103.0,96.0,40.0,0.247,8.6,18.2,0.47,0.318,0.394,0.712,0.147,4.4,0.282,1.1,5.4,-1.3,652.0,-89.5,0.313,84.0
563,2009,Yankees,2369.0,5660.0,6449.0,1604.0,1014.0,325.0,21.0,244.0,915.0,881.0,663.0,35.0,1014.0,54.0,39.0,31.0,144.0,111.0,28.0,0.283,10.3,15.7,0.65,0.362,0.478,0.839,0.194,4.6,0.306,-5.3,-0.6,6.1,963.0,190.8,0.365,117.0
564,2009,Dodgers,2352.0,5592.0,6385.0,1511.0,1049.0,278.0,39.0,145.0,780.0,739.0,607.0,76.0,1068.0,63.0,44.0,78.0,141.0,116.0,48.0,0.27,9.5,16.7,0.57,0.346,0.412,0.758,0.141,4.9,0.309,7.8,-2.6,-1.2,775.0,10.4,0.332,102.0
565,2009,Red Sox,2317.0,5543.0,6344.0,1495.0,923.0,335.0,25.0,212.0,872.0,822.0,659.0,39.0,1120.0,70.0,51.0,19.0,137.0,126.0,39.0,0.27,10.4,17.7,0.59,0.352,0.454,0.806,0.184,5.0,0.301,-11.6,-0.8,4.7,877.0,116.6,0.351,106.0
566,2009,Marlins,2394.0,5572.0,6312.0,1493.0,1013.0,296.0,25.0,159.0,772.0,727.0,568.0,46.0,1226.0,63.0,39.0,70.0,110.0,75.0,35.0,0.268,9.0,19.4,0.46,0.34,0.416,0.756,0.148,4.2,0.316,0.1,8.2,-3.8,766.0,9.6,0.332,97.0
567,2009,Indians,2188.0,5568.0,6320.0,1468.0,965.0,314.0,28.0,161.0,773.0,730.0,582.0,20.0,1211.0,81.0,50.0,39.0,140.0,84.0,31.0,0.264,9.2,19.2,0.48,0.339,0.417,0.756,0.153,4.4,0.308,-0.5,-0.2,-0.4,780.0,22.4,0.333,100.0
568,2009,Cardinals,2358.0,5465.0,6168.0,1436.0,953.0,294.0,29.0,160.0,730.0,694.0,528.0,73.0,1041.0,61.0,43.0,68.0,128.0,75.0,31.0,0.263,8.6,16.9,0.51,0.332,0.415,0.747,0.152,4.3,0.296,15.4,-0.2,-1.8,720.0,-18.6,0.325,98.0
569,2009,Rays,2345.0,5462.0,6223.0,1434.0,902.0,297.0,36.0,199.0,803.0,765.0,642.0,36.0,1229.0,49.0,45.0,25.0,104.0,194.0,61.0,0.263,10.3,19.7,0.52,0.343,0.439,0.782,0.177,5.5,0.303,5.3,7.1,9.2,812.0,66.3,0.342,109.0
570,2009,Rockies,2352.0,5398.0,6241.0,1408.0,868.0,300.0,50.0,190.0,804.0,760.0,660.0,40.0,1277.0,47.0,60.0,76.0,112.0,106.0,55.0,0.261,10.6,20.5,0.52,0.343,0.441,0.784,0.18,5.0,0.305,9.8,1.4,-5.9,808.0,60.3,0.341,96.0
571,2009,Astros,2340.0,5436.0,6040.0,1415.0,971.0,270.0,32.0,142.0,643.0,616.0,448.0,37.0,990.0,43.0,45.0,66.0,153.0,113.0,44.0,0.26,7.4,16.4,0.45,0.319,0.4,0.719,0.14,4.5,0.293,-6.2,-12.2,0.4,651.0,-73.1,0.315,89.0
572,2009,Royals,2247.0,5532.0,6103.0,1432.0,961.0,276.0,51.0,144.0,686.0,657.0,457.0,20.0,1091.0,42.0,32.0,38.0,136.0,88.0,29.0,0.259,7.5,17.9,0.42,0.318,0.405,0.724,0.146,5.0,0.298,-18.3,-2.3,1.7,675.0,-56.6,0.318,88.0
573,2009,Mariners,2150.0,5543.0,6113.0,1430.0,971.0,280.0,19.0,160.0,640.0,613.0,421.0,39.0,1093.0,49.0,44.0,56.0,124.0,89.0,33.0,0.258,6.9,17.9,0.39,0.314,0.402,0.716,0.144,4.0,0.293,-4.8,0.0,0.3,651.0,-81.6,0.313,89.0
574,2009,Nationals,2401.0,5493.0,6273.0,1416.0,951.0,271.0,38.0,156.0,710.0,685.0,617.0,39.0,1208.0,56.0,42.0,64.0,133.0,73.0,40.0,0.258,9.8,19.3,0.51,0.337,0.406,0.743,0.148,4.2,0.302,1.1,-0.5,-6.3,739.0,-12.6,0.327,96.0
575,2009,Cubs,2343.0,5486.0,6244.0,1398.0,915.0,293.0,29.0,161.0,707.0,678.0,592.0,44.0,1185.0,59.0,42.0,65.0,134.0,56.0,34.0,0.255,9.5,19.0,0.5,0.332,0.407,0.738,0.152,3.8,0.296,-5.1,-1.1,-7.0,722.0,-26.5,0.324,90.0
576,2009,Pirates,2195.0,5417.0,6058.0,1364.0,916.0,289.0,34.0,125.0,636.0,612.0,499.0,44.0,1142.0,46.0,36.0,60.0,124.0,90.0,32.0,0.252,8.2,18.9,0.44,0.318,0.387,0.705,0.135,4.6,0.296,-4.1,-3.0,0.9,628.0,-97.6,0.31,86.0
577,2009,Padres,2348.0,5425.0,6179.0,1315.0,878.0,265.0,31.0,141.0,638.0,605.0,586.0,52.0,1182.0,57.0,36.0,74.0,131.0,82.0,29.0,0.242,9.5,19.1,0.5,0.321,0.381,0.701,0.138,4.2,0.284,-4.9,-5.9,0.4,638.0,-102.0,0.309,93.0
578,2010,Rangers,2312.0,5635.0,6302.0,1556.0,1101.0,268.0,25.0,162.0,787.0,740.0,511.0,37.0,986.0,45.0,54.0,53.0,129.0,123.0,48.0,0.276,8.1,15.6,0.52,0.338,0.419,0.757,0.143,4.5,0.307,1.8,2.4,0.3,783.0,58.5,0.333,98.0
579,2010,Twins,2290.0,5568.0,6257.0,1521.0,1020.0,318.0,41.0,142.0,781.0,749.0,559.0,45.0,967.0,39.0,53.0,38.0,159.0,68.0,28.0,0.273,8.9,15.5,0.58,0.341,0.422,0.762,0.148,4.5,0.306,-6.9,-6.4,-2.5,787.0,67.9,0.335,106.0
580,2010,Tigers,2274.0,5643.0,6312.0,1515.0,1023.0,308.0,32.0,152.0,751.0,717.0,546.0,50.0,1147.0,41.0,41.0,41.0,118.0,69.0,30.0,0.268,8.7,18.2,0.48,0.335,0.415,0.75,0.147,4.1,0.311,6.0,6.8,-3.1,770.0,44.9,0.33,102.0
581,2010,White Sox,2212.0,5484.0,6118.0,1467.0,1006.0,263.0,21.0,177.0,752.0,710.0,467.0,23.0,922.0,79.0,38.0,50.0,148.0,160.0,74.0,0.268,7.6,15.1,0.51,0.332,0.42,0.752,0.152,4.7,0.292,1.7,-7.3,-2.5,754.0,50.5,0.332,100.0
582,2010,Cardinals,2347.0,5542.0,6241.0,1456.0,1003.0,285.0,18.0,150.0,736.0,689.0,541.0,78.0,1027.0,50.0,40.0,66.0,124.0,79.0,41.0,0.263,8.7,16.5,0.53,0.332,0.402,0.733,0.139,4.0,0.296,7.2,0.0,-5.4,720.0,2.8,0.322,99.0
583,2010,Brewers,2262.0,5606.0,6304.0,1471.0,963.0,293.0,33.0,182.0,750.0,710.0,546.0,35.0,1216.0,81.0,35.0,35.0,116.0,81.0,26.0,0.262,8.7,19.3,0.45,0.335,0.424,0.759,0.161,4.4,0.304,-4.5,4.1,1.0,788.0,64.1,0.334,104.0
584,2010,Orioles,2240.0,5554.0,6109.0,1440.0,1022.0,264.0,21.0,133.0,613.0,577.0,424.0,32.0,1056.0,54.0,45.0,31.0,154.0,76.0,34.0,0.259,6.9,17.3,0.4,0.316,0.386,0.702,0.127,3.8,0.296,-7.5,-10.5,-3.0,648.0,-53.8,0.31,87.0
585,2010,Giants,2354.0,5488.0,6143.0,1411.0,935.0,284.0,30.0,162.0,697.0,660.0,487.0,53.0,1099.0,50.0,41.0,76.0,159.0,55.0,32.0,0.257,7.9,17.9,0.44,0.321,0.408,0.729,0.151,3.9,0.293,-1.3,-10.8,-6.2,692.0,-13.9,0.32,98.0
586,2010,Athletics,2255.0,5448.0,6117.0,1396.0,981.0,276.0,30.0,109.0,663.0,619.0,527.0,16.0,1061.0,47.0,51.0,43.0,129.0,156.0,38.0,0.256,8.6,17.3,0.5,0.324,0.378,0.702,0.122,5.1,0.297,8.8,-2.2,11.2,663.0,-39.9,0.313,95.0
587,2010,Dodgers,2310.0,5426.0,6140.0,1368.0,949.0,270.0,29.0,120.0,667.0,621.0,533.0,57.0,1184.0,46.0,50.0,85.0,123.0,92.0,50.0,0.252,8.7,19.3,0.45,0.322,0.379,0.7,0.127,4.3,0.299,8.2,-0.6,-6.3,640.0,-65.4,0.309,92.0
588,2010,Diamondbacks,2271.0,5473.0,6183.0,1366.0,851.0,301.0,34.0,180.0,713.0,691.0,589.0,45.0,1529.0,39.0,41.0,41.0,115.0,86.0,41.0,0.25,9.5,24.7,0.39,0.325,0.416,0.74,0.166,4.5,0.312,-6.8,2.2,-3.7,727.0,16.9,0.325,93.0
589,2010,Angels,2236.0,5488.0,6089.0,1363.0,913.0,276.0,19.0,155.0,681.0,656.0,466.0,28.0,1070.0,52.0,37.0,42.0,125.0,104.0,52.0,0.248,7.7,17.6,0.44,0.311,0.39,0.702,0.142,4.3,0.281,-2.7,-1.6,-4.5,645.0,-54.7,0.31,94.0
590,2010,Indians,2255.0,5487.0,6165.0,1362.0,924.0,290.0,20.0,128.0,646.0,601.0,545.0,34.0,1184.0,64.0,33.0,36.0,118.0,91.0,33.0,0.248,8.8,19.2,0.46,0.322,0.378,0.7,0.13,4.1,0.293,2.3,-1.3,0.3,661.0,-47.1,0.311,94.0
591,2010,Rays,2361.0,5439.0,6270.0,1343.0,851.0,295.0,37.0,160.0,802.0,769.0,672.0,30.0,1292.0,57.0,57.0,39.0,92.0,172.0,47.0,0.247,10.7,20.6,0.52,0.333,0.403,0.736,0.156,5.6,0.293,17.2,9.7,10.7,745.0,24.7,0.326,106.0
592,2010,Pirates,2327.0,5386.0,5974.0,1303.0,874.0,276.0,27.0,126.0,587.0,570.0,463.0,28.0,1207.0,33.0,33.0,58.0,119.0,87.0,36.0,0.242,7.8,20.2,0.38,0.304,0.373,0.678,0.131,4.2,0.288,-0.1,-4.5,-1.2,583.0,-103.7,0.3,84.0
593,2010,Royals,2190.0,5604.0,6209.0,1534.0,1103.0,279.0,31.0,121.0,676.0,640.0,471.0,25.0,905.0,35.0,53.0,45.0,152.0,115.0,50.0,0.274,7.6,14.6,0.52,0.331,0.399,0.73,0.126,4.4,0.305,-19.6,-6.8,-2.0,721.0,7.9,0.323,98.0
594,2010,Reds,2370.0,5579.0,6285.0,1515.0,1004.0,293.0,30.0,188.0,790.0,761.0,522.0,34.0,1218.0,68.0,50.0,66.0,113.0,93.0,43.0,0.272,8.3,19.4,0.43,0.338,0.436,0.774,0.164,4.4,0.314,11.2,5.0,-3.5,812.0,89.9,0.34,106.0
595,2010,Red Sox,2327.0,5646.0,6356.0,1511.0,920.0,358.0,22.0,211.0,818.0,782.0,587.0,43.0,1140.0,47.0,46.0,29.0,131.0,68.0,17.0,0.268,9.2,17.9,0.51,0.339,0.451,0.79,0.183,4.1,0.299,-11.0,1.7,2.1,852.0,121.2,0.345,109.0
596,2010,Yankees,2313.0,5567.0,6379.0,1485.0,977.0,275.0,32.0,201.0,859.0,823.0,662.0,36.0,1136.0,73.0,44.0,33.0,124.0,103.0,30.0,0.267,10.4,17.8,0.58,0.35,0.436,0.786,0.169,4.8,0.3,3.4,5.3,3.4,860.0,127.3,0.346,112.0
597,2010,Rockies,2379.0,5530.0,6265.0,1452.0,955.0,270.0,54.0,173.0,770.0,741.0,585.0,53.0,1274.0,47.0,47.0,56.0,103.0,99.0,42.0,0.263,9.3,20.3,0.46,0.336,0.425,0.76,0.162,5.3,0.31,5.2,5.9,-1.8,777.0,56.7,0.333,91.0
598,2010,Phillies,2277.0,5581.0,6291.0,1451.0,961.0,290.0,34.0,166.0,772.0,736.0,560.0,69.0,1064.0,63.0,43.0,44.0,121.0,108.0,21.0,0.26,8.9,16.9,0.53,0.332,0.413,0.745,0.153,4.9,0.292,1.2,3.6,8.5,747.0,24.2,0.327,99.0
