,Year,Team,W,L,ERA,G,GS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,FIP,E-F,xFIP,SIERA
136,1995,Reds,85.0,59.0,4.03,473.0,144.0,8.0,2.0,38.0, , ,1289.1,5445.0,1270.0,623.0,578.0,131.0,424.0,32.0,31.0,58.0,10.0,903.0,6.3,2.96,2.13,0.91,16.6,7.8,8.8,0.255,1.31,0.288,71.5,97.0,96.0, ,4.08,-0.05, , 
137,1995,Cardinals,62.0,81.0,4.1,520.0,143.0,4.0,2.0,38.0, , ,1265.2,5420.0,1290.0,658.0,576.0,135.0,445.0,37.0,40.0,51.0,6.0,842.0,5.99,3.16,1.89,0.96,15.5,8.2,7.3,0.261,1.37,0.292,70.4,100.0,104.0, ,4.31,-0.21, , 
138,1995,Cubs,73.0,71.0,4.13,558.0,144.0,6.0,4.0,45.0, , ,1301.0,5664.0,1313.0,671.0,597.0,162.0,518.0,68.0,34.0,38.0,6.0,926.0,6.41,3.58,1.79,1.12,16.4,9.2,7.2,0.257,1.41,0.286,72.9,98.0,106.0, ,4.57,-0.44, , 
139,1995,Phillies,69.0,75.0,4.21,485.0,144.0,8.0,3.0,41.0, , ,1290.1,5575.0,1241.0,658.0,603.0,134.0,538.0,36.0,55.0,57.0,10.0,980.0,6.84,3.75,1.82,0.93,17.6,9.7,7.9,0.249,1.38,0.286,71.4,100.0,103.0, ,4.31,-0.11, , 
140,1995,Orioles,71.0,73.0,4.31,480.0,144.0,19.0,7.0,29.0, , ,1267.0,5382.0,1165.0,640.0,607.0,149.0,523.0,40.0,37.0,30.0,9.0,930.0,6.61,3.72,1.78,1.06,17.3,9.7,7.6,0.242,1.33,0.271,71.6,91.0,95.0, ,4.49,-0.18, , 
141,1995,Royals,70.0,74.0,4.49,452.0,144.0,11.0,3.0,37.0, , ,1288.0,5561.0,1323.0,691.0,642.0,142.0,503.0,38.0,38.0,45.0,5.0,763.0,5.33,3.51,1.52,0.99,13.7,9.1,4.7,0.264,1.42,0.287,70.4,93.0,98.0, ,4.61,-0.13, , 
142,1995,Angels,78.0,67.0,4.53,513.0,145.0,8.0,3.0,42.0, , ,1284.1,5571.0,1310.0,697.0,646.0,163.0,486.0,23.0,43.0,42.0,10.0,901.0,6.31,3.41,1.85,1.14,16.2,8.7,7.5,0.26,1.4,0.288,70.9,95.0,96.0, ,4.59,-0.06, , 
143,1995,Rangers,74.0,70.0,4.66,454.0,144.0,14.0,3.0,34.0, , ,1285.0,5626.0,1385.0,720.0,666.0,152.0,514.0,38.0,36.0,60.0,6.0,838.0,5.87,3.6,1.63,1.06,14.9,9.1,5.8,0.273,1.48,0.302,70.6,96.0,98.0, ,4.62,0.04, , 
144,1995,Brewers,65.0,79.0,4.82,465.0,144.0,7.0,0.0,31.0, , ,1286.0,5707.0,1391.0,747.0,689.0,146.0,603.0,39.0,47.0,46.0,7.0,699.0,4.89,4.22,1.16,1.02,12.3,10.6,1.7,0.275,1.55,0.296,70.5,100.0,107.0, ,5.01,-0.19, , 
145,1995,Giants,67.0,77.0,4.86,525.0,144.0,12.0,1.0,34.0, , ,1293.2,5672.0,1368.0,776.0,699.0,173.0,505.0,51.0,56.0,43.0,15.0,801.0,5.57,3.51,1.59,1.2,14.1,8.9,5.2,0.268,1.45,0.289,68.4,120.0,117.0, ,4.9,-0.04, , 
146,1995,Rockies,77.0,67.0,4.97,600.0,144.0,1.0,0.0,43.0, , ,1288.1,5706.0,1443.0,783.0,711.0,160.0,512.0,31.0,41.0,60.0,13.0,891.0,6.22,3.58,1.74,1.12,15.6,9.0,6.6,0.28,1.52,0.313,68.5,96.0,99.0, ,4.62,0.34, , 
147,1995,Tigers,60.0,84.0,5.5,510.0,144.0,5.0,1.0,38.0, , ,1275.0,5774.0,1509.0,844.0,779.0,170.0,536.0,79.0,45.0,67.0,7.0,729.0,5.15,3.78,1.36,1.2,12.6,9.3,3.3,0.291,1.6,0.312,67.3,116.0,106.0, ,5.06,0.44, , 
148,1995,Dodgers,78.0,66.0,3.67,499.0,144.0,16.0,9.0,37.0, , ,1295.0,5481.0,1188.0,609.0,528.0,125.0,462.0,45.0,37.0,49.0,12.0,1060.0,7.37,3.21,2.29,0.87,19.3,8.4,10.9,0.238,1.27,0.28,71.3,95.0,95.0, ,3.88,-0.21, , 
149,1995,Mets,69.0,75.0,3.88,442.0,144.0,9.0,1.0,36.0, , ,1291.0,5483.0,1296.0,618.0,556.0,133.0,401.0,48.0,35.0,39.0,12.0,901.0,6.28,2.8,2.25,0.93,16.4,7.3,9.1,0.257,1.31,0.29,72.1,95.0,97.0, ,4.06,-0.18, , 
150,1995,Astros,76.0,68.0,4.06,538.0,144.0,6.0,4.0,32.0, , ,1320.1,5703.0,1357.0,674.0,596.0,118.0,460.0,52.0,50.0,53.0,6.0,1056.0,7.2,3.14,2.3,0.8,18.5,8.1,10.5,0.261,1.38,0.308,70.1,103.0,96.0, ,3.82,0.24, , 
151,1995,Expos,66.0,78.0,4.11,540.0,144.0,7.0,5.0,42.0, , ,1283.2,5491.0,1286.0,638.0,586.0,128.0,416.0,26.0,59.0,43.0,9.0,950.0,6.66,2.92,2.28,0.9,17.3,7.6,9.7,0.256,1.33,0.294,71.0,97.0,96.0, ,4.03,0.08, , 
152,1995,Padres,70.0,74.0,4.15,481.0,144.0,6.0,5.0,35.0, , ,1284.2,5529.0,1242.0,672.0,592.0,142.0,512.0,37.0,51.0,60.0,5.0,1047.0,7.33,3.59,2.04,0.99,18.9,9.3,9.7,0.25,1.37,0.291,70.5,103.0,100.0, ,4.22,-0.08, , 
153,1995,Marlins,67.0,76.0,4.28,543.0,143.0,12.0,5.0,29.0, , ,1286.0,5628.0,1299.0,673.0,611.0,139.0,562.0,54.0,46.0,36.0,5.0,994.0,6.96,3.93,1.77,0.97,17.7,10.0,7.7,0.259,1.45,0.298,72.1,103.0,104.0, ,4.38,-0.1, , 
154,1995,Red Sox,86.0,58.0,4.41,514.0,144.0,7.0,2.0,39.0, , ,1292.2,5600.0,1338.0,698.0,634.0,127.0,476.0,28.0,46.0,57.0,1.0,888.0,6.18,3.31,1.87,0.88,15.9,8.5,7.4,0.263,1.4,0.298,69.1,91.0,91.0, ,4.22,0.2, , 
155,1995,Mariners,79.0,66.0,4.52,469.0,145.0,9.0,3.0,39.0, , ,1289.1,5743.0,1343.0,708.0,647.0,149.0,591.0,37.0,47.0,50.0,7.0,1068.0,7.46,4.13,1.81,1.04,18.6,10.3,8.3,0.263,1.5,0.307,71.8,95.0,94.0, ,4.43,0.08, , 
156,1995,Yankees,79.0,65.0,4.56,447.0,145.0,18.0,3.0,35.0, , ,1284.2,5575.0,1286.0,688.0,651.0,159.0,535.0,21.0,32.0,50.0,5.0,908.0,6.36,3.75,1.7,1.11,16.3,9.6,6.7,0.257,1.42,0.286,71.5,100.0,100.0, ,4.62,-0.06, , 
157,1995,Pirates,58.0,86.0,4.71,535.0,144.0,11.0,3.0,29.0, , ,1275.1,5618.0,1407.0,736.0,667.0,130.0,477.0,50.0,57.0,65.0,4.0,871.0,6.15,3.37,1.83,0.92,15.5,8.5,7.0,0.277,1.48,0.313,68.5,110.0,102.0, ,4.32,0.39, , 
158,1995,White Sox,68.0,76.0,4.85,517.0,145.0,12.0,2.0,36.0, , ,1284.2,5734.0,1374.0,758.0,693.0,164.0,617.0,47.0,39.0,45.0,8.0,892.0,6.25,4.32,1.45,1.15,15.6,10.8,4.8,0.271,1.55,0.301,70.7,107.0,107.0, ,4.91,-0.05, , 
159,1995,Blue Jays,56.0,88.0,4.88,409.0,144.0,16.0,3.0,22.0, , ,1292.2,5773.0,1336.0,777.0,701.0,145.0,654.0,42.0,51.0,73.0,4.0,894.0,6.22,4.55,1.37,1.01,15.5,11.3,4.2,0.264,1.54,0.296,68.8,103.0,102.0, ,4.81,0.07, , 
160,1995,Athletics,67.0,77.0,4.97,502.0,144.0,8.0,2.0,34.0, , ,1273.0,5606.0,1320.0,761.0,703.0,153.0,556.0,26.0,53.0,56.0,4.0,890.0,6.29,3.93,1.6,1.08,15.9,9.9,6.0,0.264,1.47,0.295,68.1,109.0,101.0, ,4.7,0.27, , 
161,1995,Twins,56.0,88.0,5.77,480.0,144.0,7.0,2.0,27.0, , ,1272.2,5714.0,1450.0,889.0,816.0,210.0,533.0,18.0,36.0,52.0,4.0,790.0,5.59,3.77,1.48,1.49,13.8,9.3,4.5,0.282,1.56,0.299,65.5,120.0,115.0, ,5.35,0.42, , 
162,1996,Dodgers,90.0,72.0,3.48,545.0,162.0,6.0,4.0,50.0, , ,1466.1,6223.0,1378.0,652.0,567.0,125.0,534.0,65.0,39.0,39.0,22.0,1212.0,7.44,3.28,2.27,0.77,19.5,8.6,10.9,0.244,1.3,0.291,73.1,90.0,91.0, ,3.8,-0.32, , 
163,1996,Padres,91.0,71.0,3.72,573.0,162.0,5.0,1.0,47.0, , ,1489.0,6292.0,1395.0,682.0,616.0,138.0,506.0,47.0,45.0,58.0,10.0,1194.0,7.22,3.06,2.36,0.83,19.0,8.0,10.9,0.243,1.28,0.285,72.1,94.0,91.0, ,3.88,-0.16, , 
164,1996,Marlins,80.0,82.0,3.95,579.0,162.0,8.0,4.0,41.0, , ,1443.0,6183.0,1386.0,703.0,634.0,113.0,598.0,49.0,57.0,49.0,5.0,1050.0,6.55,3.73,1.76,0.7,17.0,9.7,7.3,0.251,1.37,0.292,71.1,95.0,96.0, ,4.1,-0.14, , 
165,1996,Mets,71.0,91.0,4.22,497.0,162.0,10.0,3.0,41.0, , ,1440.0,6288.0,1517.0,779.0,675.0,159.0,532.0,73.0,44.0,60.0,12.0,999.0,6.24,3.33,1.88,0.99,15.9,8.5,7.4,0.266,1.42,0.298,70.3,103.0,104.0, ,4.42,-0.2, , 
166,1996,Indians,99.0,62.0,4.34,543.0,161.0,13.0,3.0,46.0, , ,1452.1,6245.0,1530.0,769.0,701.0,173.0,484.0,42.0,39.0,49.0,3.0,1033.0,6.4,3.0,2.13,1.07,16.5,7.8,8.8,0.267,1.39,0.3,70.9,86.0,90.0, ,4.38,-0.03, , 
167,1996,Astros,82.0,80.0,4.38,532.0,162.0,13.0,3.0,35.0, , ,1447.0,6364.0,1541.0,792.0,704.0,154.0,539.0,60.0,70.0,66.0,12.0,1163.0,7.23,3.35,2.16,0.96,18.3,8.5,9.8,0.268,1.44,0.313,70.2,109.0,103.0, ,4.21,0.17, , 
168,1996,White Sox,85.0,77.0,4.53,553.0,162.0,7.0,1.0,43.0, , ,1461.0,6405.0,1529.0,794.0,735.0,174.0,616.0,60.0,36.0,60.0,1.0,1039.0,6.4,3.79,1.69,1.07,16.2,9.6,6.6,0.266,1.47,0.298,71.6,94.0,96.0, ,4.64,-0.11, , 
169,1996,Blue Jays,74.0,88.0,4.58,465.0,162.0,19.0,5.0,35.0, , ,1445.2,6271.0,1476.0,809.0,735.0,187.0,610.0,37.0,36.0,60.0,3.0,1033.0,6.43,3.8,1.69,1.16,16.5,9.7,6.8,0.262,1.44,0.293,70.6,92.0,97.0, ,4.76,-0.19, , 
170,1996,Yankees,92.0,70.0,4.65,573.0,162.0,6.0,2.0,52.0, , ,1440.0,6289.0,1469.0,787.0,744.0,143.0,610.0,35.0,49.0,55.0,5.0,1139.0,7.12,3.81,1.87,0.89,18.1,9.7,8.4,0.261,1.44,0.305,69.6,95.0,88.0, ,4.25,0.4, , 
171,1996,Giants,68.0,94.0,4.72,587.0,162.0,9.0,1.0,35.0, , ,1442.1,6330.0,1520.0,862.0,757.0,194.0,570.0,60.0,67.0,58.0,10.0,997.0,6.22,3.56,1.75,1.21,15.8,9.0,6.8,0.267,1.45,0.295,68.7,115.0,114.0, ,4.86,-0.14, , 
172,1996,Orioles,88.0,74.0,5.15,541.0,163.0,13.0,1.0,44.0, , ,1468.2,6460.0,1604.0,903.0,841.0,209.0,597.0,35.0,38.0,38.0,5.0,1047.0,6.42,3.66,1.75,1.28,16.2,9.2,7.0,0.275,1.5,0.305,68.6,105.0,99.0, ,4.89,0.26, , 
173,1996,Athletics,78.0,84.0,5.2,580.0,162.0,7.0,3.0,34.0, , ,1456.1,6505.0,1638.0,900.0,842.0,205.0,644.0,61.0,52.0,60.0,6.0,884.0,5.46,3.98,1.37,1.27,13.6,9.9,3.7,0.282,1.57,0.304,70.1,107.0,107.0, ,5.22,-0.02, , 
174,1996,Twins,78.0,84.0,5.3,549.0,162.0,13.0,3.0,31.0, , ,1439.2,6355.0,1561.0,900.0,848.0,233.0,581.0,27.0,41.0,49.0,3.0,959.0,6.0,3.63,1.65,1.46,15.1,9.1,6.0,0.272,1.49,0.292,69.1,105.0,107.0, ,5.24,0.06, , 
175,1996,Rockies,83.0,79.0,5.6,609.0,162.0,5.0,1.0,34.0, , ,1422.2,6391.0,1597.0,964.0,885.0,198.0,624.0,19.0,69.0,66.0,11.0,932.0,5.9,3.95,1.49,1.25,14.6,9.8,4.8,0.28,1.56,0.306,65.9,108.0,108.0, ,5.13,0.47, , 
176,1996,Braves,96.0,66.0,3.54,570.0,162.0,14.0,3.0,46.0, , ,1469.0,6132.0,1372.0,648.0,577.0,120.0,451.0,64.0,19.0,49.0,5.0,1245.0,7.63,2.76,2.76,0.74,20.3,7.4,13.0,0.242,1.24,0.291,71.3,83.0,80.0, ,3.5,0.04, , 
177,1996,Expos,88.0,74.0,3.78,595.0,162.0,11.0,3.0,43.0, , ,1441.1,6119.0,1353.0,668.0,605.0,152.0,482.0,33.0,56.0,46.0,9.0,1206.0,7.53,3.01,2.5,0.95,19.7,7.9,11.8,0.242,1.27,0.284,72.9,90.0,94.0, ,3.99,-0.21, , 
178,1996,Cardinals,88.0,74.0,3.98,575.0,162.0,13.0,5.0,43.0, , ,1452.1,6184.0,1380.0,706.0,642.0,173.0,539.0,43.0,35.0,44.0,6.0,1050.0,6.51,3.34,1.95,1.07,17.0,8.7,8.3,0.246,1.32,0.275,72.9,95.0,104.0, ,4.46,-0.48, , 
179,1996,Reds,81.0,81.0,4.33,587.0,162.0,6.0,5.0,52.0, , ,1443.0,6277.0,1447.0,773.0,695.0,167.0,591.0,65.0,42.0,66.0,6.0,1089.0,6.79,3.69,1.84,1.04,17.4,9.4,7.9,0.256,1.41,0.292,70.8,102.0,103.0, ,4.48,-0.15, , 
180,1996,Cubs,76.0,86.0,4.36,600.0,162.0,10.0,5.0,34.0, , ,1456.1,6268.0,1447.0,771.0,705.0,184.0,546.0,55.0,55.0,48.0,8.0,1027.0,6.35,3.37,1.88,1.14,16.4,8.7,7.7,0.255,1.37,0.283,71.3,103.0,106.0, ,4.64,-0.28, , 
181,1996,Phillies,67.0,95.0,4.48,549.0,162.0,12.0,3.0,42.0, , ,1423.1,6138.0,1463.0,790.0,709.0,160.0,510.0,49.0,35.0,70.0,7.0,1044.0,6.6,3.22,2.05,1.01,17.0,8.3,8.7,0.262,1.39,0.297,68.3,105.0,100.0, ,4.31,0.17, , 
182,1996,Royals,75.0,86.0,4.55,483.0,161.0,17.0,5.0,35.0, , ,1450.0,6251.0,1563.0,786.0,733.0,176.0,460.0,32.0,56.0,56.0,4.0,926.0,5.75,2.86,2.01,1.09,14.8,7.4,7.5,0.273,1.4,0.299,70.6,89.0,91.0, ,4.54,0.01, , 
183,1996,Pirates,73.0,89.0,4.64,584.0,162.0,5.0,2.0,37.0, , ,1453.1,6338.0,1602.0,833.0,749.0,183.0,479.0,50.0,50.0,62.0,8.0,1044.0,6.47,2.97,2.18,1.13,16.5,7.6,8.9,0.276,1.43,0.31,69.2,107.0,104.0, ,4.46,0.17, , 
184,1996,Rangers,90.0,72.0,4.65,510.0,163.0,19.0,5.0,43.0, , ,1449.1,6358.0,1569.0,799.0,749.0,168.0,582.0,44.0,43.0,38.0,9.0,976.0,6.06,3.61,1.68,1.04,15.4,9.2,6.2,0.274,1.48,0.305,71.2,90.0,94.0, ,4.63,0.03, , 
185,1996,Red Sox,85.0,77.0,5.0,571.0,162.0,17.0,3.0,37.0, , ,1458.0,6633.0,1606.0,921.0,810.0,185.0,722.0,41.0,50.0,51.0,6.0,1165.0,7.19,4.46,1.61,1.14,17.6,10.9,6.7,0.274,1.6,0.315,68.8,98.0,99.0, ,4.81,0.19, , 
186,1996,Brewers,80.0,82.0,5.15,546.0,162.0,6.0,1.0,42.0, , ,1447.1,6437.0,1570.0,899.0,829.0,213.0,635.0,33.0,57.0,55.0,6.0,846.0,5.26,3.95,1.33,1.32,13.1,9.9,3.3,0.273,1.52,0.29,69.4,100.0,108.0, ,5.35,-0.2, , 
187,1996,Mariners,85.0,76.0,5.21,564.0,161.0,4.0,2.0,34.0, , ,1431.2,6351.0,1562.0,895.0,829.0,216.0,605.0,52.0,60.0,36.0,3.0,1000.0,6.29,3.8,1.65,1.36,15.8,9.5,6.2,0.275,1.51,0.301,69.2,104.0,103.0, ,5.13,0.08, , 
188,1996,Angels,70.0,91.0,5.31,544.0,161.0,12.0,3.0,38.0, , ,1439.0,6461.0,1546.0,943.0,849.0,219.0,662.0,47.0,84.0,80.0,8.0,1052.0,6.58,4.14,1.59,1.37,16.3,10.3,6.0,0.271,1.53,0.299,68.0,106.0,105.0, ,5.24,0.07, , 
189,1996,Tigers,53.0,109.0,6.38,588.0,162.0,10.0,4.0,22.0, , ,1432.2,6713.0,1699.0,1103.0,1015.0,241.0,784.0,63.0,80.0,82.0,4.0,957.0,6.01,4.93,1.22,1.51,14.3,11.7,2.6,0.29,1.73,0.313,65.6,126.0,115.0, ,5.83,0.54, , 
190,1997,Braves,101.0,61.0,3.18,536.0,162.0,21.0,10.0,37.0, , ,1465.2,6057.0,1319.0,581.0,518.0,111.0,450.0,56.0,31.0,38.0,4.0,1196.0,7.34,2.76,2.66,0.68,19.8,7.4,12.3,0.237,1.21,0.283,74.1,76.0,82.0, ,3.45,-0.27, , 
191,1997,Astros,84.0,78.0,3.67,516.0,162.0,16.0,7.0,37.0, , ,1459.0,6166.0,1379.0,660.0,595.0,134.0,511.0,25.0,52.0,46.0,9.0,1138.0,7.02,3.15,2.23,0.83,18.5,8.3,10.2,0.246,1.3,0.287,73.1,92.0,97.0, ,3.9,-0.23, , 
192,1997,Yankees,96.0,66.0,3.84,530.0,162.0,11.0,3.0,51.0, , ,1467.2,6279.0,1463.0,688.0,627.0,144.0,532.0,41.0,45.0,62.0,10.0,1165.0,7.14,3.26,2.19,0.88,18.6,8.5,10.1,0.257,1.36,0.3,73.5,87.0,89.0, ,3.98,-0.13, , 
193,1997,Orioles,98.0,64.0,3.91,562.0,162.0,8.0,4.0,59.0, , ,1461.0,6219.0,1404.0,681.0,635.0,164.0,563.0,31.0,30.0,43.0,4.0,1139.0,7.02,3.47,2.02,1.01,18.3,9.1,9.3,0.25,1.35,0.287,74.5,87.0,93.0, ,4.23,-0.32, , 
194,1997,Mets,88.0,74.0,3.95,538.0,162.0,7.0,3.0,49.0, , ,1459.1,6210.0,1452.0,709.0,641.0,160.0,504.0,43.0,47.0,47.0,7.0,982.0,6.06,3.11,1.95,0.99,15.8,8.1,7.7,0.257,1.34,0.286,72.7,98.0,104.0, ,4.32,-0.37, , 
195,1997,Brewers,78.0,83.0,4.23,528.0,161.0,6.0,3.0,44.0, , ,1427.1,6120.0,1419.0,742.0,671.0,177.0,542.0,25.0,61.0,46.0,5.0,1016.0,6.41,3.42,1.87,1.12,16.6,8.9,7.8,0.257,1.37,0.287,72.2,91.0,100.0, ,4.57,-0.33, , 
196,1997,Reds,76.0,86.0,4.42,585.0,162.0,5.0,0.0,49.0, , ,1449.0,6264.0,1408.0,764.0,711.0,173.0,558.0,62.0,77.0,64.0,7.0,1159.0,7.2,3.47,2.08,1.07,18.5,8.9,9.6,0.25,1.36,0.287,71.0,105.0,102.0, ,4.38,0.04, , 
197,1997,Cubs,68.0,94.0,4.44,603.0,162.0,6.0,2.0,37.0, , ,1429.0,6226.0,1451.0,759.0,705.0,185.0,590.0,51.0,43.0,35.0,8.0,1072.0,6.75,3.72,1.82,1.17,17.2,9.5,7.7,0.259,1.43,0.292,72.6,103.0,107.0, ,4.62,-0.18, , 
198,1997,Tigers,79.0,83.0,4.56,579.0,162.0,13.0,5.0,42.0, , ,1445.2,6246.0,1476.0,790.0,733.0,178.0,552.0,33.0,43.0,51.0,3.0,982.0,6.11,3.44,1.78,1.11,15.7,8.8,6.9,0.261,1.4,0.289,70.3,99.0,98.0, ,4.59,-0.02, , 
199,1997,Royals,67.0,94.0,4.71,554.0,161.0,11.0,2.0,29.0, , ,1443.0,6277.0,1530.0,820.0,755.0,186.0,531.0,42.0,54.0,62.0,6.0,961.0,5.99,3.31,1.81,1.16,15.3,8.5,6.9,0.269,1.43,0.296,69.8,102.0,101.0, ,4.67,0.04, , 
200,1997,White Sox,80.0,81.0,4.74,550.0,161.0,6.0,1.0,52.0, , ,1422.1,6262.0,1505.0,833.0,749.0,175.0,575.0,45.0,32.0,71.0,9.0,961.0,6.08,3.64,1.67,1.11,15.4,9.2,6.2,0.266,1.46,0.294,68.5,107.0,104.0, ,4.64,0.1, , 
201,1997,Red Sox,78.0,84.0,4.85,579.0,162.0,7.0,3.0,40.0, , ,1451.2,6440.0,1569.0,857.0,783.0,149.0,611.0,52.0,70.0,51.0,1.0,987.0,6.12,3.79,1.62,0.92,15.3,9.5,5.8,0.272,1.5,0.307,68.2,104.0,101.0, ,4.49,0.36, , 
202,1997,Padres,76.0,86.0,4.98,588.0,162.0,5.0,0.0,43.0, , ,1450.0,6429.0,1581.0,891.0,803.0,172.0,596.0,37.0,61.0,58.0,7.0,1059.0,6.57,3.7,1.78,1.07,16.5,9.3,7.2,0.274,1.5,0.31,67.4,126.0,110.0, ,4.55,0.43, , 
203,1997,Rockies,83.0,79.0,5.25,588.0,162.0,9.0,3.0,38.0, , ,1432.2,6417.0,1697.0,908.0,836.0,196.0,566.0,23.0,67.0,50.0,6.0,870.0,5.47,3.56,1.54,1.23,13.6,8.8,4.7,0.293,1.58,0.318,69.2,101.0,106.0, ,5.0,0.25, , 
204,1997,Dodgers,88.0,74.0,3.63,574.0,162.0,6.0,1.0,45.0, , ,1459.1,6191.0,1325.0,645.0,588.0,163.0,546.0,36.0,45.0,36.0,14.0,1232.0,7.6,3.37,2.26,1.01,19.9,8.8,11.1,0.237,1.28,0.276,75.3,93.0,99.0, ,4.09,-0.46, , 
205,1997,Marlins,92.0,70.0,3.83,566.0,162.0,12.0,4.0,39.0, , ,1446.2,6223.0,1353.0,669.0,615.0,131.0,639.0,41.0,63.0,41.0,4.0,1188.0,7.39,3.98,1.86,0.81,19.1,10.3,8.8,0.245,1.38,0.291,74.1,95.0,98.0, ,4.1,-0.27, , 
